id,title,description,image_url,trailer_url,start_to_end_time,rating,release_at,created_at,updated_at
11,Tanhaji: The Unsung Warrior,"Tanhaji Malusare, a military chieftain in the army of the Maratha king Shivaji, leads the charge to capture the strategically important Kondhana fort guarded by the army of the fierce Rajput chieftain Udaybhan Rathod.",https://example.com/images/5600.jpg,https://example.com/trailers/1494.jpg,03:05:00,8.5,2020,2025-03-12 07:49:34,2025-03-12 07:49:34
12,The Kashmir Files,"A heart-wrenching tale that captures the pain, suffering, and struggle of the Kashmiri Pandit community in 1990 and leads Krishna, a young college student, to set out on a quest to uncover the truth.",https://example.com/images/1418.jpg,https://example.com/trailers/2156.jpg,03:10:00,6.5,2022,2025-03-12 07:49:34,2025-03-12 07:49:34
13,Brahmastra Part One: Shiva,"A DJ with superpowers and his ladylove embark on a mission to protect the Brahmastra, a weapon of enormous energy, from dark forces closing in on them.",https://example.com/images/8529.jpg,https://example.com/trailers/8296.jpg,02:23:00,8.1,2022,2025-03-12 07:49:34,2025-03-12 07:49:34
14,Simmba,"Simmba, a Corrupt Officer, enjoys all the perks of being an immoral and unethical police officer until a life-changing event forces him to choose the righteous path.",https://example.com/images/3639.jpg,https://example.com/trailers/5055.jpg,02:14:00,6.7,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
15,Drishyam 2,A gripping tale of an investigation and a family which is threatened by it. Will Vijay Salgaonkar be able to protect his family this time?,https://example.com/images/3488.jpg,https://example.com/trailers/5795.jpg,03:47:00,9.0,2022,2025-03-12 07:49:34,2025-03-12 07:49:34
16,Kick,"An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.",https://example.com/images/4786.jpg,https://example.com/trailers/5130.jpg,02:07:00,5.9,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
17,Krrish 3,"Krrish and his scientist father must save the world and their own family from an evil man named Kaal and his gang of mutants, led by the ruthless Kaya.",https://example.com/images/7146.jpg,https://example.com/trailers/3184.jpg,01:49:00,7.7,2013,2025-03-12 07:49:34,2025-03-12 07:49:34
18,Chennai Express,A man travelling to Rameshwaram via Chennai express in order to immerse his late grandfather's ashes finds himself in trouble after helping a don's daughter and her cousins board the train.,https://example.com/images/9970.jpg,https://example.com/trailers/7727.jpg,03:16:00,5.1,2013,2025-03-12 07:49:34,2025-03-12 07:49:34
19,Bharat,"At the cusp of India's birth as an Independent nation, a family makes an arduous journey to freedom at a cost. A young boy Bharat, makes a promise to his Father that he will keep his family together no matter what.",https://example.com/images/4571.jpg,https://example.com/trailers/1944.jpg,01:35:00,5.4,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
20,Housefull 4,"Three couples who get separated from each other due to an evil ploy, reincarnate after 600 years and meet each other as history repeats itself again and their respective partners get mixed up this time.",https://example.com/images/7259.jpg,https://example.com/trailers/4228.jpg,03:51:00,5.4,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
21,Prem Ratan Dhan Payo,"While recovering from an assassination attempt four days before his coronation, a stern prince is replaced by a romantic lookalike.",https://example.com/images/8592.jpg,https://example.com/trailers/6246.jpg,03:56:00,6.1,2015,2025-03-12 07:49:34,2025-03-12 07:49:34
22,Golmaal Again,The gang encounters with some spiritual bodies and finds out the truth about the Jamnadas Orphanage where they were brought up.,https://example.com/images/3445.jpg,https://example.com/trailers/8634.jpg,01:50:00,8.4,2017,2025-03-12 07:49:34,2025-03-12 07:49:34
23,Good Newwz,Two couples with the same surname pursue in-vitro fertilization and wait for their upcoming babies. Trouble ensues when they find that the sperms of each couple have been mixed with each other.,https://example.com/images/6600.jpg,https://example.com/trailers/6525.jpg,03:35:00,5.1,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
24,Mission Mangal,"Based on true events of the Indian Space Research Organisation (ISRO) successfully launching the Mars Orbiter Mission (Mangalyaan), making it the least expensive mission to Mars.",https://example.com/images/9118.jpg,https://example.com/trailers/4931.jpg,02:10:00,7.8,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
25,3 Idiots,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",https://example.com/images/3031.jpg,https://example.com/trailers/6682.jpg,01:41:00,9.7,2009,2025-03-12 07:49:34,2025-03-12 07:49:34
26,Happy New Year,A gang of amateur dancers takes part in a dancing competition to avenge their personal vendetta.,https://example.com/images/9507.jpg,https://example.com/trailers/4838.jpg,03:11:00,8.4,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
27,Ek Tha Tiger,India's top spy Tiger and his love Zoya battle the dark world of intelligence and espionage that forbids its soldiers from loving the enemy.,https://example.com/images/6898.jpg,https://example.com/trailers/3729.jpg,01:32:00,9.4,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
28,Sooryavanshi,"DCP Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India, tries to bring down a terrorist organization with which he has a history.",https://example.com/images/6724.jpg,https://example.com/trailers/2329.jpg,01:32:00,8.3,2021,2025-03-12 07:49:34,2025-03-12 07:49:34
29,Yeh Jawaani Hai Deewani,"Kabir and Naina bond during a trekking trip. Before Naina can express herself, Kabir leaves India to pursue his career. They meet again years later, but he still cherishes his dreams more than bonds.",https://example.com/images/4769.jpg,https://example.com/trailers/3410.jpg,02:44:00,9.7,2013,2025-03-12 07:49:34,2025-03-12 07:49:34
30,Bhool Bhulaiyaa 2,"When strangers Reet and Ruhan cross paths, their journey leads to an abandoned mansion and a dreaded spirit that has been trapped for 18 years.",https://example.com/images/3732.jpg,https://example.com/trailers/1450.jpg,03:43:00,6.9,2022,2025-03-12 07:49:34,2025-03-12 07:49:34
31,Bajirao Mastani,"An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand.",https://example.com/images/4556.jpg,https://example.com/trailers/6100.jpg,02:31:00,7.5,2015,2025-03-12 07:49:34,2025-03-12 07:49:34
32,Baaghi 2,"A battle-hardened army officer squares off against drug lords and Russian henchmen to save his ex-lover's kidnapped daughter in the underbelly of Goa, India.",https://example.com/images/7080.jpg,https://example.com/trailers/7374.jpg,03:41:00,9.2,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
33,Raees,A bootlegger sets out to improve his community as a promising leader but falls in a political trap.,https://example.com/images/8213.jpg,https://example.com/trailers/8628.jpg,02:49:00,9.6,2017,2025-03-12 07:49:34,2025-03-12 07:49:34
34,Kesari,"Based on an incredible true story of the Battle of Saragarhi in which an army of 21 Sikhs fought against 10,000 Afghans in 1897.",https://example.com/images/1540.jpg,https://example.com/trailers/1877.jpg,02:54:00,7.3,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
35,Total Dhamaal,A group of people learn about a hidden treasure and then they race to find it and claim it.,https://example.com/images/8934.jpg,https://example.com/trailers/6017.jpg,03:15:00,8.6,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
36,Dabangg 2,Chulbul Pandey invites a fresh trouble when he kills the brother of a notorious politician and the former swears to wreak havoc in his life.,https://example.com/images/8231.jpg,https://example.com/trailers/1996.jpg,01:48:00,6.5,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
37,Chhichhore,"A tragic incident forces Anirudh, a middle-aged man, to take a trip down memory lane and reminisce his college days along with his friends, who were labelled as losers.",https://example.com/images/9956.jpg,https://example.com/trailers/1046.jpg,02:57:00,8.1,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
38,Tanu Weds Manu Returns,Tanu and Manu's marriage collapses. What happens when Manu meets Tanu's lookalike Kusum - and when Tanu returns?,https://example.com/images/8559.jpg,https://example.com/trailers/1121.jpg,02:53:00,8.2,2015,2025-03-12 07:49:34,2025-03-12 07:49:34
39,Bodyguard,The daughter of a wealthy nobleman secretly falls in love with her bodyguard.,https://example.com/images/5276.jpg,https://example.com/trailers/3649.jpg,03:53:00,5.6,2011,2025-03-12 07:49:34,2025-03-12 07:49:34
40,Super 30,Based on the life of Patna-based mathematician Anand Kumar who runs the famed Super 30 program for IIT aspirants in Patna.,https://example.com/images/7918.jpg,https://example.com/trailers/9053.jpg,03:13:00,9.6,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
41,Dream Girl,"Rom-com Movie, directed by Raaj Shaandilyaa, stars Ayushmann Khurrana who plays a 'dream girl'. In every love story, there is always one trying to win the heart of the other, who could be the 'dream girl'.",https://example.com/images/7364.jpg,https://example.com/trailers/4750.jpg,02:47:00,5.4,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
42,Singham Returns,"Owing to the wrongdoings affiliated with evils similar to black money, an honest but ferocious police officer returns as the Deputy Commissioner of Police with the prospect of wiping out injustice.",https://example.com/images/2705.jpg,https://example.com/trailers/8288.jpg,03:03:00,5.2,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
43,Dabangg,"A corrupt police officer faces challenges from his family, gangsters and politicians.",https://example.com/images/7237.jpg,https://example.com/trailers/4476.jpg,03:07:00,9.0,2010,2025-03-12 07:49:34,2025-03-12 07:49:34
44,Gully Boy,A coming-of-age story based on the lives of street rappers in Mumbai.,https://example.com/images/2991.jpg,https://example.com/trailers/4550.jpg,02:13:00,6.5,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
45,Judwaa 2,Prem and Raja are twin brothers who are seperated at birth but are uniquely connected to eachother via their reflexes. They reunite as adults and set out to take down the underground smuggling world.,https://example.com/images/6716.jpg,https://example.com/trailers/7582.jpg,03:57:00,5.3,2017,2025-03-12 07:49:34,2025-03-12 07:49:34
46,The Kerala Story,"A converted Muslim woman Fatima Ba narrates her ordeal of how she once wanted to become a nurse but was abducted from her home and manipulated by religious vanguards, turned into an ISIS terrorist and landed in Afghanistan jail.",https://example.com/images/1841.jpg,https://example.com/trailers/6710.jpg,01:34:00,9.2,2023,2025-03-12 07:49:34,2025-03-12 07:49:34
47,Rowdy Rathore,"A con man uncovers a deadly secret and must save his lady love, the small-town locals and the little girl who insists she's his daughter, from the mob.",https://example.com/images/1217.jpg,https://example.com/trailers/4821.jpg,02:09:00,6.1,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
48,M.S. Dhoni: The Untold Story,The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.,https://example.com/images/7309.jpg,https://example.com/trailers/5596.jpg,03:19:00,7.6,2016,2025-03-12 07:49:34,2025-03-12 07:49:34
49,Gangubai Kathiawadi,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",https://example.com/images/7125.jpg,https://example.com/trailers/2194.jpg,02:55:00,6.7,2022,2025-03-12 07:49:34,2025-03-12 07:49:34
50,Stree,"In the small town of Chanderi, the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.",https://example.com/images/2120.jpg,https://example.com/trailers/3460.jpg,02:14:00,6.3,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
51,Airlift,"When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",https://example.com/images/5028.jpg,https://example.com/trailers/8264.jpg,02:02:00,8.2,2016,2025-03-12 07:49:34,2025-03-12 07:49:34
52,Rustom,"A naval officer returns home to find out about his wife's affair. Soon, he surrenders after murdering the lover but as the case unfolds, it starts to reveal his hidden intention.",https://example.com/images/1284.jpg,https://example.com/trailers/5398.jpg,02:23:00,8.0,2016,2025-03-12 07:49:34,2025-03-12 07:49:34
53,Raazi,A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.,https://example.com/images/6764.jpg,https://example.com/trailers/3470.jpg,01:42:00,6.3,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
54,Ready,"Set in Thailand and India, a case of mistaken identity leads to love, and a man and his family concoct a grand scheme to win over the hearts of a woman and her greedy, conniving uncles.",https://example.com/images/7268.jpg,https://example.com/trailers/9574.jpg,01:44:00,7.6,2011,2025-03-12 07:49:34,2025-03-12 07:49:34
55,Jab Tak Hai Jaan,An uncompromising film on true love from the legendary and unforgettable director Yash Chopra which is fascinatingly distinctive and contemporary.,https://example.com/images/9983.jpg,https://example.com/trailers/2827.jpg,03:52:00,6.6,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
56,Agneepath,A young boy's father is lynched before his eyes; fifteen years later he returns home for revenge.,https://example.com/images/9305.jpg,https://example.com/trailers/4371.jpg,03:35:00,7.8,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
57,Badrinath Ki Dulhania,Badrinath is looking for a typical bride; Vaidehi is looking for an independent life. Together they must break with tradition and redefine their role.,https://example.com/images/7278.jpg,https://example.com/trailers/6003.jpg,02:39:00,6.4,2017,2025-03-12 07:49:34,2025-03-12 07:49:34
58,Goliyon Ki Rasleela Ram-Leela,"Modern adaptation of William Shakespeare's 'Romeo and Juliet' with an Indian twist, the film focuses on the story of Ram and Leela, their love, lust and the drama afterwards.",https://example.com/images/6815.jpg,https://example.com/trailers/7247.jpg,01:48:00,6.8,2013,2025-03-12 07:49:34,2025-03-12 07:49:34
59,Jai Ho,"An upright ex-army man, Jai fights a solitary war against corruption and injustice. With a simple mantra to pay forward, he starts off by helping one person and forms an ever growing circle of people helping each other.",https://example.com/images/6122.jpg,https://example.com/trailers/8746.jpg,01:45:00,6.0,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
60,Jolly LLB 2,Jolly is a clumsy lawyer who is faced with representing the most critical court case of his career.,https://example.com/images/4561.jpg,https://example.com/trailers/7653.jpg,03:44:00,8.5,2017,2025-03-12 07:49:34,2025-03-12 07:49:34
61,Bala,It tells the story of a man who is balding prematurely and how he copes up with the situation.,https://example.com/images/6874.jpg,https://example.com/trailers/3226.jpg,01:34:00,9.8,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
62,Ghajini,A short-term memory loss patient goes on a killing spree in order to avenge the death of his ladylove.,https://example.com/images/2882.jpg,https://example.com/trailers/6086.jpg,02:50:00,9.2,2008,2025-03-12 07:49:34,2025-03-12 07:49:34
63,Ae Dil Hai Mushkil,"This story explores love - the shapes it takes, the ways it changes us and the exhilarating and often terrifying ride it takes us on. It is the journey of two characters, Alizeh and Ayan, as they navigate life, love and heartbreak.",https://example.com/images/5435.jpg,https://example.com/trailers/4841.jpg,01:48:00,8.6,2016,2025-03-12 07:49:34,2025-03-12 07:49:34
64,Holiday,"A military officer attempts to hunt down a terrorist, destroy a terrorist gang and deactivate the sleeper cells under its command.",https://example.com/images/1123.jpg,https://example.com/trailers/1970.jpg,03:08:00,6.8,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
65,Barfi!,Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal.,https://example.com/images/1334.jpg,https://example.com/trailers/1814.jpg,01:44:00,6.1,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
66,Housefull 2,A comedy of errors wherein four men help each other to fool their prospective father-in-laws creating a cascade of confusion and mayhem.,https://example.com/images/4636.jpg,https://example.com/trailers/3510.jpg,02:34:00,9.2,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
67,Housefull 3,"A father doesn't want his three daughters to get married. Now, it's up to three men to try to and convince the father that they're a good fit for his daughters.",https://example.com/images/5239.jpg,https://example.com/trailers/7052.jpg,03:44:00,7.6,2016,2025-03-12 07:49:34,2025-03-12 07:49:34
68,Gold,The journey of a man who was instrumental in making India win its first Olympic gold medal as a free nation.,https://example.com/images/2157.jpg,https://example.com/trailers/1328.jpg,03:34:00,7.2,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
69,Sonu Ke Titu Ki Sweety,Titu is going to marry a perfect woman named Sweety. Titu's best-friend Sonu doubts Sweety's character and tries to break the marriage while Sweety tries to do opposite and which leads to war between Bromance and Romance.,https://example.com/images/9381.jpg,https://example.com/trailers/9004.jpg,03:54:00,5.7,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
70,Bhaag Milkha Bhaag,"The truth behind the ascension of Milkha Singh, who was scarred by of the India-Pakistan partition.",https://example.com/images/8694.jpg,https://example.com/trailers/4743.jpg,02:01:00,6.1,2013,2025-03-12 07:49:34,2025-03-12 07:49:34
71,Golmaal 3,"In Goa, Pritam meets his love Geeta after many years. They decide to get married but the feud between their respective children creates tension in their marriage.",https://example.com/images/4963.jpg,https://example.com/trailers/5244.jpg,03:05:00,9.5,2010,2025-03-12 07:49:34,2025-03-12 07:49:34
72,Ek Villain,"When his wife becomes the latest victim of a serial killer, Guru blurs the line between good and evil in his pursuit of revenge.",https://example.com/images/2078.jpg,https://example.com/trailers/4360.jpg,02:44:00,6.9,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
73,Kaabil,A blind man seeks revenge against a corrupt politician and his brother after his wife is raped and killed.,https://example.com/images/1184.jpg,https://example.com/trailers/4413.jpg,03:48:00,8.8,2017,2025-03-12 07:49:34,2025-03-12 07:49:34
74,De De Pyaar De,A 50-year-old single father faces disapproval from his family and his ex-wife when he falls in love with a 26-year-old woman.,https://example.com/images/1166.jpg,https://example.com/trailers/4786.jpg,01:46:00,7.4,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
75,Bol Bachchan,"All hell breaks loose when a Muslim man breaks a temple lock to save a little child, thus for his safety keeps a Hindu name, where he starts making web of lies.",https://example.com/images/9911.jpg,https://example.com/trailers/6591.jpg,02:37:00,8.6,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
76,Raid,A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,https://example.com/images/5616.jpg,https://example.com/trailers/1053.jpg,02:20:00,8.1,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
77,2 States,This movie chronicles how Chetan met his wife and the difficulties they faced due to their cultural differences.,https://example.com/images/2472.jpg,https://example.com/trailers/1157.jpg,01:46:00,8.1,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
78,Grand Masti,"Meet, Prem, and Amar look to have a blast at their college reunion, though they soon find themselves in another predicament.",https://example.com/images/4214.jpg,https://example.com/trailers/6182.jpg,02:01:00,7.5,2013,2025-03-12 07:49:34,2025-03-12 07:49:34
79,Race 2,Ranvir treads through the world of the Indian mafia in Turkey as he looks to avenge the death of his lover and partner in crime.,https://example.com/images/8355.jpg,https://example.com/trailers/3629.jpg,02:59:00,8.5,2013,2025-03-12 07:49:34,2025-03-12 07:49:34
80,Singham,A truly honest police officer is transferred to a town controlled by a gangster he has humiliated. The gangster believes he can use good power to bring down this officer who made him look foolish and weak.,https://example.com/images/6957.jpg,https://example.com/trailers/5235.jpg,02:14:00,6.6,2011,2025-03-12 07:49:34,2025-03-12 07:49:34
81,Batla House,"In 2008, a violent shootout with terror suspects leaves one police officer struggling to hunt down the fugitives and justify the police action.",https://example.com/images/5949.jpg,https://example.com/trailers/8679.jpg,02:12:00,6.6,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
82,Baby,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",https://example.com/images/1136.jpg,https://example.com/trailers/5965.jpg,03:27:00,5.5,2015,2025-03-12 07:49:34,2025-03-12 07:49:34
83,Luka Chuppi,"Pretending to be married in order to cohabitate, a small-town couple lands in endless awkward situations to hide the truth from their orthodox families.",https://example.com/images/6662.jpg,https://example.com/trailers/7567.jpg,03:50:00,7.1,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
84,Raajneeti,"Samar, the son of a political family, has chosen to go to the USA to live with his girlfriend. However, the death of his father makes him put his plans on hold and enter the dirty world of politics.",https://example.com/images/2563.jpg,https://example.com/trailers/4459.jpg,02:03:00,6.8,2010,2025-03-12 07:49:34,2025-03-12 07:49:34
85,Talaash,"Inspector Surjan Shekhawat, who is dealing with a depressing past, has to investigate a high profile murder case, deal with his crumbling marriage and use the help and solace of a prostitute by the name of Rosie.",https://example.com/images/7722.jpg,https://example.com/trailers/8094.jpg,03:56:00,5.9,2012,2025-03-12 07:49:34,2025-03-12 07:49:34
86,Satyameva Jayate,An honest cop attempts to hunt down a vigilante who kills corrupt cops by setting them on fire.,https://example.com/images/2756.jpg,https://example.com/trailers/1583.jpg,03:29:00,9.4,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
87,Zindagi Na Milegi Dobara,Three friends decide to turn their fantasy vacation into reality after one of their friends gets engaged.,https://example.com/images/8875.jpg,https://example.com/trailers/6996.jpg,03:19:00,9.9,2011,2025-03-12 07:49:34,2025-03-12 07:49:34
88,Badla,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,https://example.com/images/1745.jpg,https://example.com/trailers/5372.jpg,02:40:00,7.5,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
89,Rab Ne Bana Di Jodi,"A breathtaking, goose flesh igniting, awe inspiring love journey of an ordinary man Suri and his 'total opposite' love Taani.",https://example.com/images/4769.jpg,https://example.com/trailers/2970.jpg,01:30:00,6.3,2008,2025-03-12 07:49:34,2025-03-12 07:49:34
90,Pati Patni Aur Woh,"Chintu Tyagi is an ordinary, middle class man who finds himself torn between his wife and another woman.",https://example.com/images/6048.jpg,https://example.com/trailers/4472.jpg,01:37:00,7.9,2019,2025-03-12 07:49:34,2025-03-12 07:49:34
91,My Name Is Khan,An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.,https://example.com/images/8092.jpg,https://example.com/trailers/4418.jpg,03:40:00,7.6,2010,2025-03-12 07:49:34,2025-03-12 07:49:34
92,Padman,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",https://example.com/images/5841.jpg,https://example.com/trailers/9222.jpg,01:35:00,8.1,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
93,Veere Di Wedding,Four girls on their way to find true love discover that their friendship must remain strong until the wedding of a friend named Veer.,https://example.com/images/1557.jpg,https://example.com/trailers/6347.jpg,02:28:00,8.9,2018,2025-03-12 07:49:34,2025-03-12 07:49:34
94,Fukrey Returns,"Just out of jail, a don is ready to get back at the four friends who conned her.",https://example.com/images/2232.jpg,https://example.com/trailers/6313.jpg,02:43:00,5.8,2017,2025-03-12 07:49:34,2025-03-12 07:49:34
95,The Dirty Picture,"The love story between an actress and a director, inspired by the life of the late south Indian actress Silk Smitha.",https://example.com/images/6687.jpg,https://example.com/trailers/4118.jpg,01:40:00,6.0,2011,2025-03-12 07:49:34,2025-03-12 07:49:34
96,Piku,"A quirky comedy about the relationship between a daughter and her aging father, whose eccentricities drive everyone crazy.",https://example.com/images/3346.jpg,https://example.com/trailers/5018.jpg,02:27:00,8.2,2015,2025-03-12 07:49:34,2025-03-12 07:49:34
97,Gunday,"The lives of Calcutta's most powerful Gunday, Bikram and Bala, changes when Nandita enters it. Then a counter-force takes charge and a thriller unfolds.",https://example.com/images/4029.jpg,https://example.com/trailers/8724.jpg,02:02:00,8.0,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
98,Om Shanti Om,"In the 1970s, Om, an aspiring actor, is murdered, but is immediately reincarnated into the present day. He attempts to discover the mystery of his demise and find Shanti, the love of his previous life.",https://example.com/images/9542.jpg,https://example.com/trailers/4469.jpg,03:21:00,7.4,2007,2025-03-12 07:49:34,2025-03-12 07:49:34
99,Aashiqui 2,Rahul loses his fans and fame due to alcoholism. But he then decides to turn a small time singer into a rising star.,https://example.com/images/9191.jpg,https://example.com/trailers/4586.jpg,02:15:00,7.7,2013,2025-03-12 07:49:34,2025-03-12 07:49:34
100,Humpty Sharma Ki Dulhania,"A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her 'dhai lakh ka Ghagra, she meets Humpty Sharma, a carefree Delhiite, and falls in love with him.",https://example.com/images/4515.jpg,https://example.com/trailers/7089.jpg,02:40:00,7.1,2014,2025-03-12 07:49:34,2025-03-12 07:49:34
101,Gadar: Ek Prem Katha,"During the Partition of India in 1947, a Sikh truck driver falls in love with a Muslim girl belonging to an aristocratic family.",https://example.com/images/8205.jpg,https://example.com/trailers/3705.jpg,02:28:00,8.4,2001,2025-03-12 07:49:34,2025-03-12 07:49:34
102,Baaghi,A martial arts student seeks revenge after the murder of his master.,https://example.com/images/3294.jpg,https://example.com/trailers/4186.jpg,03:28:00,9.2,2016,2025-03-12 07:49:34,2025-03-12 07:49:34
103,Housefull,"Believing himself to be jinxed, a man attempts to find true love, but instead gets caught in a web of lies.",https://example.com/images/7678.jpg,https://example.com/trailers/5518.jpg,02:06:00,8.4,2010,2025-03-12 07:49:34,2025-03-12 07:49:34
104,Neerja,"The story of courageous Neerja Bhanot, who sacrificed her life while protecting the lives of 359 passengers on Pan Am Flight 73 in 1986 when it was hijacked by a terrorist organization.",https://example.com/images/9911.jpg,https://example.com/trailers/1634.jpg,03:13:00,6.2,2016,2025-03-12 07:49:34,2025-03-12 07:49:34
